epoch,training_loss,training_acc,test_loss,test_acc
21,460.5172,0.11,23025.852,0.1
21,460.51788,0.14,23025.854,0.1
21,460.52875,0.095,23025.85,0.1
21,460.52563,0.08,23025.852,0.1
21,460.5186,0.08,23025.85,0.1
21,460.51294,0.115,23025.854,0.1
21,460.51355,0.09,23025.852,0.1
21,460.50848,0.11,23025.852,0.1
21,460.528,0.07,23025.854,0.1
21,460.5127,0.115,23025.852,0.1
21,460.51727,0.12,23025.854,0.1
21,460.5144,0.085,23025.854,0.1
21,460.50885,0.055,23025.852,0.1
21,460.52237,0.075,23025.854,0.1
21,460.5152,0.105,23025.852,0.1
21,460.53253,0.09,23025.852,0.1
21,460.5198,0.125,23025.852,0.1
21,460.52075,0.085,23025.852,0.1
21,460.51187,0.105,23025.85,0.1
21,460.52225,0.095,23025.854,0.1
21,460.51526,0.14,23025.852,0.1
21,460.52768,0.075,23025.854,0.1
21,460.51285,0.13,23025.852,0.1
21,460.52026,0.085,23025.855,0.1
21,460.51587,0.115,23025.854,0.1
21,460.52393,0.07,23025.852,0.1
21,460.5187,0.13,23025.852,0.1
21,460.52948,0.075,23025.852,0.1
21,460.51843,0.075,23025.852,0.1
21,460.51636,0.09,23025.855,0.1
21,460.51453,0.11,23025.85,0.1
21,460.51508,0.11,23025.848,0.1
21,460.5099,0.115,23025.852,0.1
21,460.51202,0.09,23025.852,0.1
21,460.5146,0.095,23025.854,0.1
22,460.51996,0.12,23025.85,0.1
22,460.5235,0.095,23025.854,0.1
22,460.5191,0.095,23025.854,0.1
22,460.51352,0.1,23025.85,0.1
22,460.51987,0.125,23025.85,0.1
22,460.52524,0.08,23025.854,0.1
22,460.51688,0.075,23025.854,0.1
22,460.52036,0.095,23025.85,0.1
22,460.52286,0.075,23025.85,0.1
22,460.51422,0.11,23025.854,0.1
22,460.513,0.115,23025.852,0.1
22,460.5179,0.09,23025.85,0.1
22,460.5113,0.085,23025.854,0.1
22,460.52386,0.105,23025.852,0.1
22,460.54053,0.105,23025.852,0.1
22,460.5082,0.11,23025.852,0.1
22,460.52618,0.09,23025.85,0.1
22,460.52484,0.06,23025.852,0.1
22,460.51416,0.12,23025.852,0.1
22,460.51392,0.08,23025.854,0.1
22,460.5229,0.135,23025.852,0.1
22,460.51352,0.12,23025.854,0.1
22,460.51572,0.065,23025.854,0.1
22,460.5122,0.145,23025.852,0.1
22,460.51273,0.115,23025.852,0.1
22,460.51923,0.095,23025.852,0.1
22,460.51825,0.065,23025.854,0.1
22,460.51996,0.09,23025.855,0.1
22,460.53397,0.085,23025.852,0.1
22,460.51157,0.1,23025.85,0.1
22,460.50885,0.155,23025.854,0.1
22,460.51593,0.105,23025.854,0.1
22,460.52087,0.08,23025.852,0.1
22,460.5263,0.095,23025.852,0.1
22,460.50977,0.12,23025.852,0.1
22,460.5207,0.13,23025.854,0.1
22,460.5439,0.055,23025.852,0.1
22,460.5075,0.13,23025.852,0.1
22,460.5265,0.08,23025.85,0.1
22,460.511,0.135,23025.854,0.1
22,460.53247,0.06,23025.85,0.1
22,460.52075,0.05,23025.852,0.1
22,460.50903,0.125,23025.852,0.1
22,460.51904,0.105,23025.854,0.1
22,460.52917,0.07,23025.852,0.1
22,460.5169,0.1,23025.854,0.1
22,460.51883,0.095,23025.852,0.1
22,460.52045,0.14,23025.852,0.1
22,460.51868,0.085,23025.854,0.1
22,460.52985,0.1,23025.85,0.1
22,460.51865,0.08,23025.852,0.1
22,460.51776,0.105,23025.852,0.1
22,460.51462,0.085,23025.854,0.1
22,460.5187,0.105,23025.854,0.1
22,460.5206,0.095,23025.852,0.1
22,460.51587,0.095,23025.852,0.1
22,460.5128,0.11,23025.852,0.1
22,460.52567,0.095,23025.854,0.1
22,460.51532,0.105,23025.85,0.1
22,460.51343,0.12,23025.854,0.1
22,460.5179,0.065,23025.852,0.1
22,460.5208,0.11,23025.854,0.1
22,460.5249,0.07,23025.852,0.1
22,460.5148,0.085,23025.852,0.1
22,460.51825,0.08,23025.854,0.1
22,460.51398,0.105,23025.854,0.1
22,460.53564,0.12,23025.854,0.1
22,460.517,0.09,23025.852,0.1
22,460.51117,0.085,23025.852,0.1
22,460.5135,0.075,23025.85,0.1
22,460.5097,0.105,23025.852,0.1
22,460.5302,0.095,23025.852,0.1
22,460.51166,0.1,23025.854,0.1
22,460.5323,0.095,23025.854,0.1
22,460.5249,0.11,23025.852,0.1
22,460.5252,0.105,23025.854,0.1
22,460.51578,0.105,23025.852,0.1
22,460.51965,0.115,23025.852,0.1
22,460.51465,0.11,23025.854,0.1
22,460.52423,0.09,23025.852,0.1
22,460.52295,0.075,23025.852,0.1
22,460.52298,0.095,23025.852,0.1
22,460.51242,0.1,23025.854,0.1
22,460.51303,0.115,23025.854,0.1
22,460.52527,0.095,23025.854,0.1
22,460.52625,0.09,23025.854,0.1
22,460.52908,0.07,23025.854,0.1
22,460.51956,0.11,23025.855,0.1
22,460.52002,0.1,23025.852,0.1
22,460.51837,0.09,23025.848,0.1
22,460.5205,0.085,23025.85,0.1
22,460.523,0.105,23025.85,0.1
22,460.5197,0.09,23025.85,0.1
22,460.5118,0.11,23025.852,0.1
22,460.5166,0.075,23025.85,0.1
22,460.52158,0.105,23025.854,0.1
22,460.51526,0.095,23025.85,0.1
22,460.51477,0.15,23025.854,0.1
22,460.5185,0.11,23025.85,0.1
22,460.5118,0.085,23025.852,0.1
22,460.52634,0.045,23025.854,0.1
22,460.512,0.115,23025.854,0.1
22,460.51605,0.12,23025.854,0.1
22,460.52017,0.09,23025.852,0.1
22,460.51157,0.115,23025.852,0.1
22,460.51593,0.125,23025.852,0.1
22,460.52393,0.115,23025.855,0.1
22,460.5194,0.09,23025.852,0.1
22,460.52426,0.095,23025.852,0.1
22,460.52847,0.09,23025.852,0.1
22,460.51642,0.075,23025.854,0.1
22,460.5107,0.09,23025.855,0.1
22,460.52142,0.105,23025.854,0.1
22,460.51743,0.09,23025.85,0.1
22,460.50842,0.135,23025.852,0.1
22,460.51788,0.115,23025.852,0.1
22,460.52692,0.095,23025.852,0.1
22,460.52496,0.095,23025.852,0.1
22,460.5113,0.1,23025.852,0.1
22,460.51324,0.085,23025.855,0.1
22,460.524,0.105,23025.852,0.1
22,460.5022,0.105,23025.852,0.1
22,460.5064,0.115,23025.854,0.1
22,460.52844,0.095,23025.854,0.1
22,460.53864,0.055,23025.852,0.1
22,460.53986,0.06,23025.852,0.1
22,460.52856,0.055,23025.852,0.1
22,460.5249,0.075,23025.854,0.1
22,460.51852,0.09,23025.85,0.1
22,460.51465,0.105,23025.852,0.1
22,460.5122,0.11,23025.852,0.1
22,460.52087,0.08,23025.852,0.1
22,460.52472,0.085,23025.852,0.1
22,460.521,0.065,23025.854,0.1
22,460.51935,0.075,23025.852,0.1
22,460.5262,0.065,23025.85,0.1
22,460.51508,0.095,23025.852,0.1
22,460.5192,0.13,23025.852,0.1
22,460.52222,0.105,23025.852,0.1
22,460.51886,0.105,23025.854,0.1
22,460.51788,0.135,23025.852,0.1
22,460.51398,0.13,23025.854,0.1
22,460.5169,0.115,23025.852,0.1
22,460.50836,0.125,23025.852,0.1
22,460.52936,0.075,23025.852,0.1
22,460.5234,0.075,23025.854,0.1
22,460.52148,0.075,23025.852,0.1
22,460.5055,0.15,23025.852,0.1
22,460.51028,0.115,23025.854,0.1
22,460.5171,0.095,23025.85,0.1
22,460.52435,0.05,23025.855,0.1
22,460.52023,0.125,23025.852,0.1
22,460.50958,0.12,23025.852,0.1
22,460.52338,0.085,23025.855,0.1
22,460.50058,0.15,23025.854,0.1
22,460.5112,0.095,23025.854,0.1
22,460.51422,0.1,23025.854,0.1
22,460.51642,0.095,23025.854,0.1
22,460.52667,0.1,23025.855,0.1
22,460.52026,0.06,23025.854,0.1
22,460.5213,0.09,23025.85,0.1
22,460.51413,0.11,23025.852,0.1
22,460.51947,0.08,23025.854,0.1
22,460.53046,0.105,23025.852,0.1
22,460.5236,0.065,23025.852,0.1
22,460.51868,0.105,23025.854,0.1
22,460.52185,0.075,23025.854,0.1
22,460.5243,0.085,23025.854,0.1
22,460.5188,0.12,23025.854,0.1
22,460.5064,0.105,23025.854,0.1
22,460.53397,0.085,23025.854,0.1
22,460.5194,0.085,23025.852,0.1
22,460.52283,0.125,23025.852,0.1
22,460.52448,0.085,23025.852,0.1
22,460.52783,0.085,23025.854,0.1
22,460.52493,0.08,23025.85,0.1
22,460.51718,0.12,23025.852,0.1
22,460.51907,0.085,23025.855,0.1
22,460.52505,0.095,23025.848,0.1
22,460.51904,0.105,23025.852,0.1
22,460.51807,0.09,23025.852,0.1
22,460.51843,0.095,23025.854,0.1
22,460.51965,0.055,23025.852,0.1
22,460.51663,0.105,23025.854,0.1
22,460.51324,0.14,23025.854,0.1
22,460.52405,0.09,23025.854,0.1
22,460.51947,0.105,23025.85,0.1
22,460.51178,0.08,23025.854,0.1
22,460.50735,0.105,23025.854,0.1
22,460.51874,0.1,23025.854,0.1
22,460.52823,0.1,23025.85,0.1
22,460.51358,0.08,23025.852,0.1
22,460.51245,0.125,23025.852,0.1
22,460.51825,0.105,23025.852,0.1
22,460.52246,0.085,23025.854,0.1
22,460.52155,0.075,23025.854,0.1
22,460.52444,0.1,23025.85,0.1
22,460.5196,0.08,23025.854,0.1
22,460.5144,0.075,23025.852,0.1
22,460.50684,0.1,23025.852,0.1
22,460.52197,0.075,23025.854,0.1
22,460.5298,0.09,23025.854,0.1
22,460.5116,0.115,23025.854,0.1
22,460.50916,0.07,23025.854,0.1
22,460.5042,0.1,23025.854,0.1
22,460.5244,0.095,23025.85,0.1
22,460.51727,0.07,23025.855,0.1
22,460.51834,0.115,23025.854,0.1
22,460.51382,0.07,23025.854,0.1
22,460.5008,0.16,23025.854,0.1
22,460.5359,0.06,23025.852,0.1
22,460.5257,0.075,23025.855,0.1
22,460.51514,0.11,23025.854,0.1
22,460.53186,0.08,23025.854,0.1
22,460.5315,0.1,23025.852,0.1
22,460.52777,0.105,23025.855,0.1
22,460.50305,0.09,23025.854,0.1
22,460.51953,0.07,23025.854,0.1
22,460.52295,0.08,23025.85,0.1
22,460.5159,0.105,23025.852,0.1
22,460.52658,0.075,23025.85,0.1
22,460.51013,0.08,23025.854,0.1
22,460.5277,0.075,23025.852,0.1
22,460.5317,0.08,23025.852,0.1
22,460.52435,0.1,23025.854,0.1
22,460.5261,0.08,23025.852,0.1
22,460.5136,0.065,23025.854,0.1
22,460.53058,0.105,23025.852,0.1
22,460.51184,0.1,23025.85,0.1
22,460.5195,0.105,23025.852,0.1
22,460.51794,0.12,23025.854,0.1
22,460.52112,0.095,23025.85,0.1
22,460.5217,0.08,23025.854,0.1
22,460.52713,0.11,23025.852,0.1
22,460.51804,0.09,23025.852,0.1
22,460.52875,0.05,23025.854,0.1
22,460.52002,0.095,23025.85,0.1
22,460.51666,0.11,23025.852,0.1
22,460.5144,0.145,23025.852,0.1
22,460.51825,0.125,23025.852,0.1
22,460.51846,0.105,23025.852,0.1
22,460.51038,0.115,23025.85,0.1
22,460.5083,0.135,23025.85,0.1
22,460.51968,0.1,23025.854,0.1
22,460.52057,0.11,23025.852,0.1
22,460.5192,0.1,23025.852,0.1
22,460.51993,0.085,23025.852,0.1
22,460.51514,0.11,23025.854,0.1
22,460.50305,0.12,23025.854,0.1
22,460.52264,0.08,23025.852,0.1
22,460.5235,0.085,23025.852,0.1
22,460.51172,0.09,23025.854,0.1
22,460.52213,0.09,23025.854,0.1
22,460.51587,0.1,23025.854,0.1
22,460.5107,0.115,23025.852,0.1
22,460.51602,0.09,23025.855,0.1
22,460.51343,0.085,23025.852,0.1
22,460.54553,0.06,23025.852,0.1
22,460.52487,0.075,23025.852,0.1
22,460.5243,0.09,23025.852,0.1
22,460.528,0.095,23025.85,0.1
22,460.5222,0.095,23025.852,0.1
22,460.5104,0.12,23025.854,0.1
22,460.52728,0.07,23025.85,0.1
22,460.5239,0.09,23025.855,0.1
22,460.51715,0.11,23025.85,0.1
22,460.51794,0.14,23025.854,0.1
22,460.5288,0.095,23025.852,0.1
22,460.5257,0.08,23025.852,0.1
22,460.51855,0.08,23025.852,0.1
22,460.51288,0.115,23025.854,0.1
22,460.5135,0.09,23025.854,0.1
22,460.50848,0.11,23025.85,0.1
22,460.52798,0.07,23025.852,0.1
22,460.5127,0.115,23025.852,0.1
22,460.51724,0.12,23025.85,0.1
22,460.51428,0.085,23025.852,0.1
22,460.5087,0.055,23025.852,0.1
22,460.52234,0.075,23025.852,0.1
22,460.51517,0.105,23025.852,0.1
22,460.5326,0.09,23025.854,0.1
22,460.51984,0.125,23025.854,0.1
22,460.52075,0.085,23025.854,0.1
22,460.51184,0.105,23025.852,0.1
22,460.52228,0.095,23025.852,0.1
22,460.51526,0.14,23025.852,0.1
22,460.52768,0.075,23025.852,0.1
22,460.51282,0.13,23025.854,0.1
22,460.52026,0.085,23025.85,0.1
22,460.5158,0.115,23025.854,0.1
22,460.52393,0.07,23025.852,0.1
22,460.51874,0.13,23025.854,0.1
22,460.52954,0.075,23025.852,0.1
22,460.5184,0.075,23025.852,0.1
22,460.51636,0.09,23025.854,0.1
22,460.51447,0.11,23025.852,0.1
22,460.51508,0.11,23025.852,0.1
22,460.50983,0.115,23025.85,0.1
22,460.51196,0.09,23025.852,0.1
22,460.51456,0.095,23025.85,0.1
23,460.51996,0.12,23025.854,0.1
23,460.52353,0.095,23025.854,0.1
23,460.51913,0.095,23025.852,0.1
23,460.5135,0.1,23025.852,0.1
23,460.5199,0.125,23025.852,0.1
23,460.52524,0.08,23025.852,0.1
23,460.51685,0.075,23025.855,0.1
23,460.52036,0.095,23025.85,0.1
23,460.5229,0.075,23025.852,0.1
23,460.5142,0.11,23025.852,0.1
23,460.51297,0.115,23025.852,0.1
23,460.51794,0.09,23025.852,0.1
23,460.51123,0.085,23025.852,0.1
23,460.5239,0.105,23025.854,0.1
23,460.54065,0.105,23025.852,0.1
23,460.50818,0.11,23025.852,0.1
23,460.52625,0.09,23025.854,0.1
23,460.5249,0.06,23025.854,0.1
23,460.51416,0.12,23025.852,0.1
23,460.51392,0.08,23025.852,0.1
23,460.52295,0.135,23025.85,0.1
23,460.51352,0.12,23025.854,0.1
23,460.51566,0.065,23025.852,0.1
23,460.5122,0.145,23025.854,0.1
23,460.5127,0.115,23025.852,0.1
23,460.51926,0.095,23025.852,0.1
23,460.5182,0.065,23025.852,0.1
23,460.51996,0.09,23025.852,0.1
23,460.53403,0.085,23025.854,0.1
23,460.51157,0.1,23025.85,0.1
23,460.5089,0.155,23025.854,0.1
23,460.51593,0.105,23025.852,0.1
23,460.52087,0.08,23025.85,0.1
23,460.52634,0.095,23025.854,0.1
23,460.50983,0.12,23025.855,0.1
23,460.52075,0.13,23025.854,0.1
23,460.54395,0.055,23025.852,0.1
23,460.5075,0.13,23025.852,0.1
23,460.52643,0.08,23025.854,0.1
23,460.51105,0.135,23025.852,0.1
23,460.53247,0.06,23025.852,0.1
23,460.52075,0.05,23025.854,0.1
23,460.50903,0.125,23025.854,0.1
23,460.51904,0.105,23025.854,0.1
23,460.52917,0.07,23025.854,0.1
23,460.5169,0.1,23025.852,0.1
23,460.5188,0.095,23025.854,0.1
23,460.52042,0.14,23025.852,0.1
23,460.51865,0.085,23025.854,0.1
23,460.52994,0.1,23025.852,0.1
23,460.51877,0.08,23025.85,0.1
23,460.51773,0.105,23025.852,0.1
23,460.51462,0.085,23025.855,0.1
23,460.51874,0.105,23025.85,0.1
23,460.52057,0.095,23025.854,0.1
23,460.51593,0.095,23025.854,0.1
23,460.51282,0.11,23025.852,0.1
23,460.5257,0.095,23025.854,0.1
23,460.51526,0.105,23025.85,0.1
23,460.51343,0.12,23025.855,0.1
23,460.51794,0.065,23025.852,0.1
23,460.5208,0.11,23025.852,0.1
23,460.52487,0.07,23025.855,0.1
23,460.51483,0.085,23025.852,0.1
23,460.51828,0.08,23025.85,0.1
23,460.514,0.105,23025.852,0.1
23,460.53564,0.12,23025.852,0.1
23,460.517,0.09,23025.85,0.1
23,460.51123,0.085,23025.854,0.1
23,460.5135,0.075,23025.852,0.1
23,460.50977,0.105,23025.852,0.1
23,460.5302,0.095,23025.854,0.1
23,460.51172,0.1,23025.852,0.1
23,460.53223,0.095,23025.852,0.1
23,460.5249,0.11,23025.854,0.1
23,460.52518,0.105,23025.854,0.1
23,460.5158,0.105,23025.852,0.1
23,460.51965,0.115,23025.852,0.1
23,460.51462,0.11,23025.854,0.1
23,460.52432,0.09,23025.852,0.1
23,460.52304,0.075,23025.852,0.1
23,460.52307,0.095,23025.854,0.1
23,460.51245,0.1,23025.854,0.1
23,460.51306,0.115,23025.852,0.1
23,460.5252,0.095,23025.852,0.1
23,460.52628,0.09,23025.852,0.1
23,460.5291,0.07,23025.852,0.1
23,460.5195,0.11,23025.852,0.1
23,460.51996,0.1,23025.854,0.1
23,460.51843,0.09,23025.852,0.1
23,460.52054,0.085,23025.852,0.1
23,460.52295,0.105,23025.854,0.1
23,460.5197,0.09,23025.852,0.1
23,460.5118,0.11,23025.852,0.1
23,460.51672,0.075,23025.852,0.1
23,460.5216,0.105,23025.854,0.1
23,460.51532,0.095,23025.854,0.1
23,460.5148,0.15,23025.852,0.1
23,460.5185,0.11,23025.85,0.1
23,460.51187,0.085,23025.852,0.1
23,460.5263,0.045,23025.854,0.1
23,460.51202,0.115,23025.854,0.1
23,460.51605,0.12,23025.852,0.1
23,460.52014,0.09,23025.854,0.1
23,460.51163,0.115,23025.852,0.1
23,460.516,0.125,23025.854,0.1
23,460.52393,0.115,23025.85,0.1
23,460.51935,0.09,23025.852,0.1
23,460.52423,0.095,23025.852,0.1
23,460.52847,0.09,23025.85,0.1
23,460.5164,0.075,23025.854,0.1
23,460.51074,0.09,23025.85,0.1
23,460.52142,0.105,23025.852,0.1
23,460.51743,0.09,23025.852,0.1
23,460.50854,0.135,23025.852,0.1
23,460.51794,0.115,23025.852,0.1
23,460.52692,0.095,23025.852,0.1
23,460.5249,0.095,23025.854,0.1
23,460.5113,0.1,23025.854,0.1
23,460.51324,0.085,23025.854,0.1
23,460.524,0.105,23025.852,0.1
23,460.5022,0.105,23025.854,0.1
23,460.5064,0.115,23025.854,0.1
23,460.52844,0.095,23025.855,0.1
23,460.5385,0.055,23025.854,0.1
23,460.53976,0.06,23025.854,0.1
23,460.5285,0.055,23025.854,0.1
23,460.5249,0.075,23025.854,0.1
23,460.51852,0.09,23025.854,0.1
23,460.51465,0.105,23025.852,0.1
23,460.51227,0.11,23025.852,0.1
23,460.52087,0.08,23025.852,0.1
23,460.52478,0.085,23025.852,0.1
23,460.52097,0.065,23025.85,0.1
23,460.51935,0.075,23025.852,0.1
23,460.52615,0.065,23025.854,0.1
23,460.51514,0.095,23025.85,0.1
23,460.51926,0.13,23025.854,0.1
23,460.52222,0.105,23025.852,0.1
23,460.51892,0.105,23025.852,0.1
23,460.51797,0.135,23025.852,0.1
23,460.51398,0.13,23025.852,0.1
23,460.5169,0.115,23025.852,0.1
23,460.50842,0.125,23025.85,0.1
23,460.52927,0.075,23025.85,0.1
23,460.52338,0.075,23025.852,0.1
23,460.5215,0.075,23025.852,0.1
23,460.50555,0.15,23025.852,0.1
23,460.51028,0.115,23025.854,0.1
23,460.51703,0.095,23025.85,0.1
23,460.52432,0.05,23025.854,0.1
23,460.5202,0.125,23025.854,0.1
23,460.50964,0.12,23025.852,0.1
23,460.52338,0.085,23025.854,0.1
23,460.50067,0.15,23025.852,0.1
23,460.51123,0.095,23025.852,0.1
23,460.5142,0.1,23025.854,0.1
23,460.51642,0.095,23025.852,0.1
23,460.52667,0.1,23025.855,0.1
23,460.5202,0.06,23025.854,0.1
23,460.52124,0.09,23025.852,0.1
23,460.5142,0.11,23025.854,0.1
23,460.5195,0.08,23025.854,0.1
23,460.53043,0.105,23025.854,0.1
23,460.52356,0.065,23025.854,0.1
23,460.51868,0.105,23025.854,0.1
23,460.52182,0.075,23025.855,0.1
23,460.52426,0.085,23025.854,0.1
23,460.5188,0.12,23025.854,0.1
23,460.5064,0.105,23025.852,0.1
23,460.5339,0.085,23025.854,0.1
23,460.5194,0.085,23025.852,0.1
23,460.52286,0.125,23025.852,0.1
23,460.52444,0.085,23025.854,0.1
23,460.52777,0.085,23025.854,0.1
23,460.52496,0.08,23025.854,0.1
23,460.5171,0.12,23025.85,0.1
23,460.5191,0.085,23025.855,0.1
23,460.52496,0.095,23025.852,0.1
23,460.51904,0.105,23025.854,0.1
23,460.5181,0.09,23025.854,0.1
23,460.51846,0.095,23025.854,0.1
23,460.51965,0.055,23025.852,0.1
23,460.5166,0.105,23025.854,0.1
23,460.5133,0.14,23025.852,0.1
23,460.52402,0.09,23025.854,0.1
23,460.51947,0.105,23025.852,0.1
23,460.51175,0.08,23025.852,0.1
23,460.5074,0.105,23025.852,0.1
23,460.5187,0.1,23025.852,0.1
23,460.52823,0.1,23025.854,0.1
23,460.51358,0.08,23025.854,0.1
23,460.51245,0.125,23025.852,0.1
23,460.51825,0.105,23025.852,0.1
23,460.52243,0.085,23025.854,0.1
23,460.52155,0.075,23025.855,0.1
23,460.52444,0.1,23025.85,0.1
23,460.5196,0.08,23025.854,0.1
23,460.51447,0.075,23025.854,0.1
23,460.50684,0.1,23025.85,0.1
23,460.52188,0.075,23025.852,0.1
23,460.52972,0.09,23025.852,0.1
23,460.51157,0.115,23025.854,0.1
23,460.50916,0.07,23025.85,0.1
23,460.50415,0.1,23025.852,0.1
23,460.5244,0.095,23025.854,0.1
23,460.5174,0.07,23025.855,0.1
23,460.51822,0.115,23025.854,0.1
23,460.5138,0.07,23025.854,0.1
23,460.50073,0.16,23025.854,0.1
23,460.53586,0.06,23025.854,0.1
23,460.52567,0.075,23025.854,0.1
23,460.51505,0.11,23025.855,0.1
23,460.53198,0.08,23025.852,0.1
23,460.5315,0.1,23025.854,0.1
23,460.52777,0.105,23025.855,0.1
23,460.50305,0.09,23025.85,0.1
23,460.51956,0.07,23025.854,0.1
23,460.5229,0.08,23025.852,0.1
23,460.5158,0.105,23025.854,0.1
23,460.5266,0.075,23025.852,0.1
23,460.5102,0.08,23025.852,0.1
23,460.52774,0.075,23025.854,0.1
23,460.5317,0.08,23025.852,0.1
23,460.52438,0.1,23025.854,0.1
23,460.5261,0.08,23025.854,0.1
23,460.51367,0.065,23025.852,0.1
23,460.53058,0.105,23025.852,0.1
23,460.51178,0.1,23025.854,0.1
23,460.51953,0.105,23025.852,0.1
23,460.51807,0.12,23025.852,0.1
23,460.52106,0.095,23025.854,0.1
23,460.5217,0.08,23025.85,0.1
23,460.5271,0.11,23025.852,0.1
23,460.51807,0.09,23025.852,0.1
23,460.52878,0.05,23025.852,0.1
23,460.5199,0.095,23025.854,0.1
23,460.51666,0.11,23025.854,0.1
23,460.51434,0.145,23025.852,0.1
23,460.51825,0.125,23025.852,0.1
23,460.51843,0.105,23025.854,0.1
23,460.51035,0.115,23025.854,0.1
23,460.50836,0.135,23025.852,0.1
23,460.51962,0.1,23025.854,0.1
23,460.52054,0.11,23025.852,0.1
23,460.51923,0.1,23025.854,0.1
23,460.52,0.085,23025.852,0.1
23,460.51514,0.11,23025.854,0.1
23,460.503,0.12,23025.852,0.1
23,460.52264,0.08,23025.852,0.1
23,460.5235,0.085,23025.85,0.1
23,460.51166,0.09,23025.852,0.1
23,460.5221,0.09,23025.854,0.1
23,460.51605,0.1,23025.854,0.1
23,460.51077,0.115,23025.854,0.1
23,460.516,0.09,23025.852,0.1
23,460.51337,0.085,23025.85,0.1
23,460.54553,0.06,23025.855,0.1
23,460.52484,0.075,23025.852,0.1
23,460.52423,0.09,23025.852,0.1
23,460.52805,0.095,23025.852,0.1
23,460.52222,0.095,23025.852,0.1
23,460.51044,0.12,23025.852,0.1
23,460.52725,0.07,23025.852,0.1
23,460.5239,0.09,23025.85,0.1
23,460.51715,0.11,23025.854,0.1
23,460.51804,0.14,23025.852,0.1
23,460.52887,0.095,23025.854,0.1
23,460.5257,0.08,23025.852,0.1
23,460.51855,0.08,23025.854,0.1
23,460.51288,0.115,23025.854,0.1
23,460.51337,0.09,23025.85,0.1
23,460.50848,0.11,23025.852,0.1
23,460.52805,0.07,23025.852,0.1
23,460.5127,0.115,23025.854,0.1
23,460.5172,0.12,23025.854,0.1
23,460.51422,0.085,23025.852,0.1
23,460.5086,0.055,23025.854,0.1
23,460.5223,0.075,23025.855,0.1
23,460.51514,0.105,23025.854,0.1
23,460.53268,0.09,23025.854,0.1
23,460.51984,0.125,23025.85,0.1
23,460.52075,0.085,23025.854,0.1
23,460.51178,0.105,23025.852,0.1
23,460.52234,0.095,23025.85,0.1
23,460.51523,0.14,23025.852,0.1
23,460.52768,0.075,23025.852,0.1
23,460.51276,0.13,23025.852,0.1
23,460.52032,0.085,23025.854,0.1
23,460.5158,0.115,23025.854,0.1
23,460.52393,0.07,23025.854,0.1
23,460.51874,0.13,23025.854,0.1
23,460.52957,0.075,23025.852,0.1
23,460.51837,0.075,23025.852,0.1
23,460.51636,0.09,23025.852,0.1
23,460.51447,0.11,23025.852,0.1
23,460.51508,0.11,23025.852,0.1
23,460.5098,0.115,23025.85,0.1
23,460.51193,0.09,23025.852,0.1
23,460.51453,0.095,23025.855,0.1
24,460.51996,0.12,23025.852,0.1
24,460.52356,0.095,23025.854,0.1
24,460.51907,0.095,23025.855,0.1
24,460.5135,0.1,23025.854,0.1
24,460.51996,0.125,23025.854,0.1
24,460.52527,0.08,23025.854,0.1
24,460.51685,0.075,23025.854,0.1
24,460.5204,0.095,23025.855,0.1
24,460.52292,0.075,23025.854,0.1
24,460.51422,0.11,23025.852,0.1
24,460.51297,0.115,23025.848,0.1
24,460.51794,0.09,23025.854,0.1
24,460.5112,0.085,23025.854,0.1
24,460.52396,0.105,23025.852,0.1
24,460.5407,0.105,23025.852,0.1
24,460.50815,0.11,23025.852,0.1
24,460.5263,0.09,23025.854,0.1
24,460.52496,0.06,23025.855,0.1
24,460.51416,0.12,23025.85,0.1
24,460.51395,0.08,23025.852,0.1
24,460.52304,0.135,23025.854,0.1
24,460.51352,0.12,23025.85,0.1
24,460.5156,0.065,23025.855,0.1
24,460.51227,0.145,23025.854,0.1
24,460.5127,0.115,23025.854,0.1
24,460.5193,0.095,23025.852,0.1
24,460.51813,0.065,23025.855,0.1
24,460.51996,0.09,23025.855,0.1
24,460.53406,0.085,23025.85,0.1
24,460.51154,0.1,23025.852,0.1
24,460.50897,0.155,23025.852,0.1
24,460.51593,0.105,23025.854,0.1
24,460.52084,0.08,23025.852,0.1
24,460.52634,0.095,23025.852,0.1
24,460.50983,0.12,23025.852,0.1
24,460.5208,0.13,23025.854,0.1
24,460.54395,0.055,23025.855,0.1
24,460.50757,0.13,23025.852,0.1
24,460.5265,0.08,23025.852,0.1
24,460.51105,0.135,23025.852,0.1
24,460.5325,0.06,23025.854,0.1
24,460.52075,0.05,23025.854,0.1
24,460.50897,0.125,23025.85,0.1
24,460.51898,0.105,23025.852,0.1
24,460.52917,0.07,23025.852,0.1
24,460.51688,0.1,23025.854,0.1
24,460.51877,0.095,23025.852,0.1
24,460.5204,0.14,23025.852,0.1
24,460.51868,0.085,23025.854,0.1
24,460.52997,0.1,23025.852,0.1
24,460.51883,0.08,23025.852,0.1
24,460.5177,0.105,23025.852,0.1
24,460.51462,0.085,23025.852,0.1
24,460.5188,0.105,23025.854,0.1
24,460.52057,0.095,23025.852,0.1
24,460.51593,0.095,23025.854,0.1
24,460.51282,0.11,23025.852,0.1
24,460.52567,0.095,23025.852,0.1
24,460.51523,0.105,23025.852,0.1
24,460.5135,0.12,23025.855,0.1
24,460.51794,0.065,23025.854,0.1
24,460.52075,0.11,23025.855,0.1
24,460.5249,0.07,23025.852,0.1
24,460.51483,0.085,23025.852,0.1
